B	G	R	S_B	S_G	S_R
58.64940239043824	71.33665338645417	100.20053120849933	64.17012831659883	68.43740811261064	77.0168805748202
46.84273624823695	58.7722143864598	88.21932299012694	53.00029226696005	56.32028237503006	68.25360693285151
110.84659685863876	148.18795811518325	134.29685863874346	93.33292896818294	84.30204832846715	85.66990308035122
59.47242297451503	39.91346519589197	41.07531380753138	39.35238993548816	46.201630359773326	49.026289467048706
24.82822085889571	52.27077523703291	64.20886781929727	33.32030404235419	67.76994333428988	72.16700467568532
0.0	0.0	0.0	0.0	0.0	0.0
68.88401697312588	74.81376709099482	90.36751532296087	77.26252713374441	76.48975993440979	76.52518366485025
32.39624290083006	34.03713411970293	60.250982961992136	43.81540973278653	45.48560299929663	69.61375154231878
78.64150943396227	116.35460599334074	102.48390677025527	79.25068199461586	82.84780185585815	81.45380622781896
122.46778989098117	125.87958374628344	122.83002973240832	84.26764432597611	85.24208439995779	85.77196442409718
24.597322922476298	52.06887897378695	64.06051310652538	32.630947463656675	67.35299206513736	71.81340050503037
122.18479467258602	106.06492785793563	83.87236403995561	85.3154929160356	83.45698581530843	90.43340779342961
66.70865704772476	78.80577136514984	104.95782463928968	72.85726411995188	75.022024217124	79.53171347810834
50.356599467478134	24.247622670216813	4.389501711677444	35.966808734493576	33.68704444928785	27.969194257339787
28.42963103841765	21.035184480791177	22.256751616584253	24.60579452657034	30.3134207682769	34.982643594447595
27.979548660084625	30.217912552891395	33.99153737658674	62.54926637616828	64.526340086007	69.5660734436281
0.0	0.0	0.0	0.0	0.0	0.0
29.186382655001903	40.29098516546215	43.43305439330544	23.043005360494135	48.4786008653243	55.29348188922877
24.48717233686559	51.92693809258227	63.94366982710542	32.362325453157034	67.099639676143	71.55798397159813
69.9511653718091	81.16093229744729	108.74583795782465	77.36729249587623	78.04172782368248	81.06824105642491
147.23094170403587	171.25173257236037	189.00509580105992	70.88150821546887	70.06572843055373	77.73572421691408
0.0	0.0	0.0	0.0	0.0	0.0
52.90694626474443	55.072957623416336	64.1913499344692	70.86668481006848	73.3884969139045	73.78988858787297
78.77691453940066	119.03607103218646	104.07935627081021	78.37598388517614	82.22541043828315	80.87921981317471
119.3397880146759	131.75173257236037	207.53791275988584	35.996479686385726	34.16411319955509	41.61762599380837
57.47884344146686	99.86741889985896	89.22002820874471	56.8069247831355	73.99698405565108	73.70219567167399
82.6248761149653	120.47423191278493	107.44053518334985	81.79961444468927	84.07682420686055	82.9144883043611
123.38290788013319	106.65371809100999	85.27580466148724	86.36805900823202	84.27380564252664	92.6223638716341
60.60003803727653	41.71186763027767	43.25408900722709	40.81930485118675	49.89297499520519	54.688273451943026
103.89985895627645	110.96685472496473	109.36248236953455	75.63375760280418	80.0134043872939	82.77669624665279
109.65511551155116	136.3960396039604	141.74587458745876	74.18977480755426	65.57221142554619	84.94817186417747
43.52497225305216	45.426193118756935	47.516648168701444	87.11591578874535	88.5938828197355	91.16688969199629
24.370607919687675	51.6031790295594	63.53764640267708	32.12149474182628	66.64379578733049	70.83132642840496
45.80577136514984	46.55826859045505	48.242508324084355	86.25865145040916	87.20877135483424	89.88416835146438
50.807402760351316	50.882057716436634	51.12735257214554	94.30912980870103	94.30702092110099	94.35125896030821
48.61981742107265	21.922974515024723	1.8345378470901483	32.470676167416826	25.487136071201505	11.230494674614642
123.63207547169812	127.46892341842397	123.74250832408435	85.07276726615049	87.23997278900367	88.3780049947342
91.20620358235037	128.05548274355613	153.44560943643512	64.57047203859919	64.89331216056095	77.02509187706079
52.98427260812582	54.9346876365225	63.84163390126693	71.15729790956269	73.37765867941616	73.40946966782263
0.0	0.0	0.0	0.0	0.0	0.0
120.22974472807991	99.58157602663707	71.61875693673696	82.63318676393162	76.4242877508614	80.11578429660626
19.999809813617347	14.706922784328642	40.13807531380753	16.16958553427662	22.55840384145608	51.10388839562194
72.46836847946726	82.58823529411765	109.40954495005549	77.99455961918451	77.45755513288088	79.12797399462704
0.0	0.0	0.0	0.0	0.0	0.0
114.9987452948557	96.07716436637389	70.4560853199498	83.44274288972183	79.06844512378458	83.20266494641831
58.35783879539416	66.79273693534101	92.5155004428698	72.81326099745127	73.34044943865811	80.49202095442169
73.1503884572697	85.9173140954495	111.72308546059934	79.47871312862092	81.89543792169599	85.75746852098715
128.85793562708102	106.91620421753608	77.71642619311876	82.91733186892972	79.06132977738972	83.58537572683755
11.890107088220297	12.033401325854157	17.006119326874046	9.824643485713487	10.173891258596301	10.190683934134379
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
121.09464816650149	126.19226957383547	122.14519326065411	84.30764173552154	85.34287343003528	85.14015279889821
108.1165371809101	115.53329633740289	193.8601553829079	36.21301762488954	36.77310294238117	37.40312503010983
85.41509433962264	119.81132075471699	110.47058823529412	83.51639736594642	85.96504416014973	88.67401216537603
0.0	0.0	0.0	0.0	0.0	0.0
60.88284518828452	42.0494484594903	43.43096234309623	41.39178568900974	50.86476439558114	55.28582227999395
63.502820874471084	103.32369534555713	89.41607898448518	64.75880436199604	76.45940884925244	73.75599477631422
75.64429109159347	86.0056461731493	111.92534504391467	83.41231548494612	82.79061186838187	83.48620317447354
162.85627081021087	142.77192008879024	115.91675915649279	86.54572153975471	90.16973530461156	102.50235782424828
120.32155477031802	102.47173144876324	78.30859835100117	85.93332402800101	82.92808108935282	88.21672736017264
25.229503625209148	52.43809258226437	64.27746793084216	34.90152715092768	68.1629571090469	72.34140666748509
126.31742508324085	103.58490566037736	73.41065482796893	82.35486825050097	77.49246323824912	80.59476507369973
113.28357380688125	97.31132075471699	76.7369589345172	84.80004585373202	78.5550569668125	82.7235588644243
56.29633740288568	58.497225305216425	62.912319644839066	91.85753505152354	94.69180244710017	101.28470588508696
24.823940585408476	52.35037134119703	64.39471384884229	34.082988227634694	69.61388236420625	74.24732227510273
68.25295556461475	76.28067672238076	99.2496942519364	67.28756349436209	63.962784271319485	62.90823321364419
0.0	0.0	0.0	0.0	0.0	0.0
32.34244283324038	33.9935861684328	60.056609035136646	42.756243302977104	44.42896299782868	67.63388842480911
137.07623947614593	137.11693171188026	201.05893358278766	35.83941011749973	35.534004367047594	35.20953299116354
130.47717763408141	143.43305439330544	160.92696842906048	81.59488541243876	78.50011439659754	78.54819739844345
133.20521110688475	140.1103081019399	156.15443134271587	82.06071838549113	80.03424051059768	73.89104657101926
118.77025527192009	98.80133185349612	73.17369589345172	83.23084410528753	77.79456168206725	82.47484610710968
84.17480577136516	119.06048834628191	109.2364039955605	82.66476143844375	85.19991639036196	87.4399914471168
130.90636862083508	146.03416280050612	159.47553774778575	71.07137338966348	79.38702646946209	101.48984722371799
0.0	0.0	0.0	0.0	0.0	0.0
107.49560853199498	90.68946047678794	66.82183186951066	76.46255457236123	69.04312511798494	74.88452591146941
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
116.822974472808	102.16648168701443	81.25305216426193	84.7292368590788	80.73838644179197	88.00384856952753
26.486741458439575	27.558388577256505	36.38016318204998	22.003915850078542	22.256473649949687	21.669814746820997
84.44053518334985	120.93904856293359	108.38800792864222	82.0715482419669	84.25078044408657	84.31414307454227
47.84031852472758	53.847862531433364	64.65213746856664	78.61306175944577	80.4660455224417	86.33635969318368
123.4643211100099	104.13280475718533	79.20763131813676	85.06463446829673	80.91626062210828	86.30737703845213
46.308546059933406	46.57991120976693	47.44506104328524	87.24240805194988	87.67230693509639	89.17932980272938
76.3984461709212	118.0033296337403	103.64816870144284	73.76921264690677	79.1567236080054	77.73766657928708
15.930902600713923	16.90770015298317	33.98725140234574	13.322924791068724	13.324209957754048	20.30094439521504
28.590973201692524	32.01833568406206	36.492242595204516	64.45989538586959	68.19107148885739	75.34884744621435
116.28975265017667	122.0306242638398	119.53297997644286	82.94883064348399	85.53796506427443	87.40770886806821
84.57873716241917	97.76550019018639	108.0667554203119	68.43887625993615	75.09892785996318	77.39647568358842
62.882057716436634	73.77478042659975	102.6957340025094	68.91778522983292	70.30664215491906	77.11205745301379
109.52750352609308	113.83497884344146	109.91607898448518	77.95182876269715	81.18545775451756	81.99801768132289
69.8007769145394	79.8418423973363	105.92286348501665	78.43352402417186	77.66500077038103	79.28070179456712
47.10266370699223	47.71309655937847	49.664816870144286	86.48888609519669	87.43269068298915	90.74645298220221
12.040795512493627	26.18179500254972	36.38016318204998	10.26839554891142	21.01980186428659	21.669814746820997
16.717512548800894	18.26993865030675	59.389849414389296	22.60243979084089	23.91765653878838	66.31304730409236
118.6605550049554	126.93657086223983	149.57978196233896	101.92941571498005	97.38547409879038	88.20702081390262
111.1165371809101	147.34850166481687	133.65482796892343	94.0483839135725	85.43983331600589	86.98264623061988
99.58615443134272	107.06485355648536	122.15652339292507	81.19697845370789	79.38866226761088	73.24001168598062
115.549068086725	124.0964244960061	146.85621909471283	73.05228753202583	71.19232881537738	65.6083555235076
24.33398864132809	25.184796854521625	30.791612057667106	33.2831831066743	35.259277001217036	36.95292128983845
0.0	0.0	0.0	0.0	0.0	0.0
56.674430128840434	57.15262636273538	58.68434093161546	96.55823689508183	97.19018013925395	99.43916050933609
115.98945615982242	96.98723640399557	71.2025527192009	83.71163308458807	76.97256781926312	79.77884619252103
155.78394449950446	138.2700693756194	115.70812685827552	88.76184380498161	90.61720917522669	100.85370255714165
8.074961754207038	9.100203977562469	33.98725140234574	6.996355889158086	7.166156859847067	20.30094439521504
53.61847672778561	64.92736248236953	93.14174894217207	62.720587293632725	64.5053081552869	72.19594335750249
99.5915246832678	139.10419397116644	162.52228047182174	65.41873750647741	67.47446695939033	82.51180228193415
29.4505515405097	40.0684670977558	43.51312286040319	24.259585924024385	47.8690987846711	55.61088798431883
121.76355492692126	132.07355021216406	144.995756718529	77.15246000770718	75.79963950733672	91.96917970166886
106.87799717912553	87.34273624823695	63.043723554301835	77.98776572849732	69.40292116023356	73.94299489780437
11.890107088220297	12.033401325854157	17.006119326874046	9.824643485713487	10.173891258596301	10.190683934134379
125.3404360753221	127.56194251734391	121.95044598612488	84.97812089549733	85.79569492222772	84.72350249736209
0.0	0.0	0.0	0.0	0.0	0.0
154.63041065482798	156.92674805771367	150.4694783573807	83.41493920732194	83.30450517888312	82.95677980022022
0.0	0.0	0.0	0.0	0.0	0.0
51.385049365303246	61.315937940761636	89.37235543018336	59.23804958275135	60.70141529919035	69.69882518053262
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
79.77302996670366	119.37347391786903	105.23362930077691	76.59297618383304	80.05093291264598	79.37835835245339
67.49058971141781	78.81618569636134	106.97678795483061	74.0644381808162	75.53441197046955	80.60583082558617
69.71083627797408	81.61189634864546	108.04358068315665	76.51174117390862	79.26599090598236	84.44548138115272
15.930902600713923	16.90770015298317	33.98725140234574	13.322924791068724	13.324209957754048	20.30094439521504
123.96392896781354	126.87902330743619	120.9811320754717	83.13654526362093	84.51155483548322	84.02761476775044
0.0	0.0	0.0	0.0	0.0	0.0
118.09661229611041	121.32622333751567	114.88143036386448	79.88416614743196	81.61423613986048	80.08533164853877
65.59822419533852	76.96781354051055	101.58712541620422	68.76596218417298	71.76782353996356	77.79010298754815
80.42519364044028	88.2077048512026	108.86995515695067	70.5321122016329	68.21251256862416	63.25133642539484
61.26778242677825	41.95378470901483	43.61829593001141	42.294397768571464	50.581926979408635	55.939227810641796
23.646123814835473	24.825153374233132	30.53206915783603	30.740244196359598	33.24519502901	35.27855376629384
79.54299175500589	116.04358068315665	104.1554770318021	79.95284741727886	84.10533377983573	84.55771773772472
49.38901220865705	53.27913429522753	58.34350721420644	86.86327010197665	89.28417573921124	94.68761177151723
129.8180610889774	108.54050464807436	79.81142098273571	84.94544827375513	82.42444336494823	88.21846916885421
116.822974472808	102.16648168701443	81.25305216426193	84.7292368590788	80.73838644179197	88.00384856952753
121.48230668414155	156.87134119702927	171.34709480122325	77.95825504507303	77.72044876602644	92.33134704232023
29.237732978318753	21.600988969189807	22.702928870292887	28.2116209400061	33.12038415949963	37.21607866246679
87.0860155382908	92.63817980022198	101.0033296337403	35.54139438084442	35.44059209197904	36.15962253535164
45.6315205327414	47.40899001109878	49.36348501664817	86.9658400847088	88.3080999598212	90.58484570577714
26.486741458439575	27.558388577256505	36.38016318204998	22.003915850078542	22.256473649949687	21.669814746820997
60.13997717763408	40.91384556865729	42.42088246481552	40.054164014810084	47.92440075694476	52.12795064381081
69.4020618556701	53.8680412371134	35.68041237113402	67.0943572832612	50.84625207202096	42.56857327604233
120.32907880133186	99.75083240843507	71.89178690344062	80.77567853075371	74.36687680763356	77.81901474409383
23.758784160624653	24.555214723926383	30.26631344116007	30.900873973939664	32.54694823223278	34.40029876499535
150.68458274398867	161.26214049976426	192.63719943422913	71.66926626817815	75.18948952588829	84.82750149222151
42.09057591623037	42.76596858638744	44.58429319371728	84.39436636109255	84.42201515546765	84.89912686727133
37.06587202007528	41.90715181932246	46.121079046424086	72.9281288121658	79.06191790158411	86.03692428904709
42.81132075471698	45.20699223085461	47.840732519422865	83.77985610607486	85.69513949017636	88.990532144999
43.15290519877676	29.599606815203146	1.2138488422892093	58.3340154107802	40.067998884106125	10.186247699629563
165.46481665014866	167.32656095143707	160.79187314172447	84.83383163620725	84.64256391164359	85.4154500160641
127.37561942517344	129.51288404360753	123.55203171456888	86.08457270220931	86.8441245267866	85.79411314121613
55.06881243063263	58.66315205327414	62.41398446170921	91.12471320042319	94.87802945638879	100.09057819990069
34.676286072772896	37.121079046424086	39.67001254705144	73.56515801679559	77.00307002200026	81.57763130207975
78.66093229744729	116.36514983351832	102.4927857935627	79.27938427587526	82.8597685815913	81.46940079864457
42.35319949811794	43.744040150564615	46.10037641154329	83.16652034216315	83.81056329417683	85.76826741994775
108.31157572667007	121.85186129525754	155.02728199898013	83.05487034258842	85.51216387854633	95.54620359877319
49.79947765525247	51.82675565873477	60.80237957051654	65.6132604989	68.04163736066991	68.31583650415747
8.074961754207038	9.100203977562469	33.98725140234574	6.996355889158086	7.166156859847067	20.30094439521504
21.36206017338093	14.519632840387558	0.07343192248852627	18.09516372312504	11.896041579895357	0.2627918626223156
153.90732519422863	156.1798002219756	149.39567147613764	83.96332480937849	83.79196977015343	83.11904226223552
0.0	0.0	0.0	0.0	0.0	0.0
109.11780104712042	107.22303664921468	104.47172774869111	28.097739794368525	26.128307915905943	27.44338268209344
119.86792452830188	104.78412874583796	83.20144284128746	84.72450151888536	82.59639048691062	90.73585560192774
49.6485780615206	51.63929193267557	60.674114915844456	65.38708668428932	67.67246113804823	68.00541320301706
23.738095238095237	24.599388379204893	30.402140672782874	31.72066735555129	33.522927211353526	35.53169340369229
50.32741398446171	55.18978912319645	60.5188679245283	85.44823002432068	89.29326376923136	95.71540274818211
123.201189296333	105.51288404360753	80.39098116947473	86.7448107887947	83.14193794887382	88.54026681851595
114.48996235884566	119.39460476787954	113.86010037641154	78.96488562316252	80.45209767979749	78.97524270358592
104.05500705218617	109.73624823695346	106.0444287729196	75.67917077768479	78.91893573840338	79.3208398111167
124.0135032331685	121.90167364016737	129.05154050969952	82.62822606778892	80.72668501258633	85.43118326179962
71.52321204516937	112.35006273525721	97.65244667503136	70.71271708158606	78.16426845983116	76.13674490269233
126.16925638179801	128.95726970033297	121.76526082130965	84.4475793662748	85.3482313446233	83.47283083718341
106.33632286995515	144.92845495311863	162.3618018752548	71.70288930684714	76.19474786398581	89.65969407871812
0.0	0.0	0.0	0.0	0.0	0.0
63.54077791718946	74.43099121706399	102.39899623588455	69.83526883888153	71.28922530307328	76.68629671843394
71.8873473917869	82.44561598224196	109.64594894561598	76.55279032619357	76.73527569686763	79.26903891308277
28.79992392544694	20.800494484594903	21.51787751996957	26.008284661773548	29.16863039937104	31.453428231148916
112.02609308885755	91.60789844851904	65.67489421720734	80.11283489503664	73.17938810290242	76.43328684984083
46.83795782463929	48.0	49.51831298557159	87.2444569813173	88.87407070654052	91.29960648382783
88.60783567896539	95.24572080639027	109.00836820083683	96.55293894273969	96.21225162042037	95.43487543441358
90.86956521739131	96.31478260869565	92.26608695652175	73.98293830796753	77.29213947713404	76.10496514335118
63.47302383939774	74.43851944792974	102.49058971141781	71.47910057728903	72.98958552628282	78.36999383712597
68.43451720310766	79.86348501664817	107.78024417314096	76.2741811260791	76.60949458126403	79.84460829825768
110.60756972111552	91.68525896414342	64.4621513944223	78.50310672033608	71.06408463725784	73.24275316726045
118.3017839444995	100.59316154608523	76.5426164519326	84.37093994512496	78.54673252340758	82.90133135737412
100.90317977986139	126.12739502649816	163.19914390542192	72.8305851394598	73.24588115948976	77.69857774878209
51.995560488346285	56.445615982241954	61.380688124306324	87.85710690918965	91.38461721342557	97.27961474549271
72.09933407325194	82.18701442841288	109.4511653718091	77.75207196171762	77.06140789066801	79.1664124936919
38.66713681241185	40.07052186177715	41.61354019746121	78.66024174175458	80.05740600699151	82.18516118705908
0.0	0.0	0.0	0.0	0.0	0.0
16.49163413273843	18.477133296151703	59.759063022866705	21.919885621808533	24.54959936614047	66.95206397665346
100.40738313674093	121.65836609873307	154.98449104412407	79.41301864044176	78.7240587888655	81.2947083015226
47.41009988901221	50.37624861265261	55.380688124306324	85.00582318690701	86.49527295675018	90.9093499290416
57.418978912319645	59.12264150943396	62.5449500554939	94.25415693374136	96.43234675502087	101.61960596703472
0.0	0.0	0.0	0.0	0.0	0.0
26.486741458439575	27.558388577256505	36.38016318204998	22.003915850078542	22.256473649949687	21.669814746820997
66.75528913963329	105.34767277856135	95.27433004231311	65.02537253158388	76.77722061919528	78.75146263496546
44.704772475027745	45.52053274139845	47.425638179800224	84.83535970874831	85.786851402963	88.73143624305807
72.99778024417314	85.33962264150944	111.94117647058823	78.02378045786604	79.72245888094574	84.00189524282939
69.96281908990011	80.92674805771365	108.5338512763596	75.8486887812372	75.59698158103966	78.07749087324159
70.57528230865746	112.17377666248431	97.35570890840651	69.33559699111835	77.99147744782542	75.68608530511824
39.483351831298556	41.43451720310766	44.72697003329634	78.97545243224907	80.07718520225808	83.2574056701349
120.67261601223866	133.01759306476288	160.46608873023968	89.0221219963454	92.1897083290463	99.80212445812056
20.090973201692524	20.954866008462623	23.28490832157969	55.43045595546617	55.83691439779992	57.689437113476274
41.69422863485017	45.36293007769145	47.96004439511654	79.66747804977393	83.3656037382455	87.06868046726684
149.80918412839947	155.91484618814087	167.19705751226036	82.1549006442668	79.47175334020595	79.90861058567599
11.890107088220297	12.033401325854157	17.006119326874046	9.824643485713487	10.173891258596301	10.190683934134379
123.77358490566039	106.73917869034406	83.62319644839067	86.51078734915075	84.27189431846452	90.15051278734056
54.723554301833566	67.9132581100141	96.15444287729196	60.3221466585356	65.81837176029178	75.8410909060755
0.0	0.0	0.0	0.0	0.0	0.0
60.050775740479544	101.77785613540198	90.66361071932299	59.80108272570753	75.12712791568313	73.38636736884162
40.29478138222849	125.08815232722144	159.27644569816644	35.03559323945435	34.09651923715427	34.84385513518074
84.48116947472745	121.00792864222002	108.42616451932606	82.15336459567864	84.24284670864745	84.31902200576458
0.0	0.0	0.0	0.0	0.0	0.0
81.33684794672587	90.95005549389568	116.66037735849056	85.39601075769055	85.12895977218805	88.01398634862734
67.82463928967813	79.657602663707	107.59655937846837	73.78000183982623	75.03626848127185	79.4942730982599
27.34978843441467	28.329337094499294	31.614245416078983	62.144824398594196	62.80323448711002	66.15888892727943
28.449224259520452	29.63681241184767	31.186177715091677	66.85465596412024	69.3057348202796	72.80881338703979
108.89210155148096	89.90409026798308	65.66643159379407	78.84059586784245	72.36022446635435	78.20409819640903
154.39234184239734	156.73085460599336	150.11820199778026	84.13787379027066	83.89294901736457	83.14289687163784
0.0	0.0	0.0	0.0	0.0	0.0
32.38064696040156	33.802844394868934	59.62381483547128	42.75097288188604	43.851323147947994	66.69986200321081
24.0607252075142	24.75120139799039	30.134993446920053	32.385332607627554	33.82955768258922	34.820178935289576
108.73272214386459	86.81875881523273	58.45275035260931	79.24588905477796	70.51714283577	70.99550699084345
27.80334728033473	38.17763408139977	41.10783567896539	18.84786573616883	43.62383746837814	49.06608568054961
129.92175360710323	108.39345172031076	79.21920088790233	87.55255268914472	83.93915282967636	87.0974246745161
8.074961754207038	9.100203977562469	33.98725140234574	6.996355889158086	7.166156859847067	20.30094439521504
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
98.9478138222849	82.68970380818054	59.48730606488011	74.75859663112924	65.62837993002334	70.15323883655645
118.36124876114965	124.81962338949455	123.38751238850347	84.57673326945049	85.50240476426748	86.62063422873558
122.84683684794673	105.81687014428412	84.08213096559379	85.741842501064	83.55094934255362	92.07683252600951
124.30965593784684	127.66814650388457	121.17147613762486	81.50293027009472	82.693735634646	81.36579689574904
45.43673695893452	48.90677025527192	54.76082130965594	81.51564841638904	83.56848473664023	89.19525500257696
130.46676096181048	153.67350306459218	156.7095709570957	92.6788417442057	90.5361353092439	98.94655426777675
76.71143174250832	113.16925638179801	105.57047724750278	78.61169106070693	82.82665589098778	83.53680079002142
55.127644569816646	65.83638928067701	93.5691114245416	62.43240574055672	64.96586953727484	73.38715144036185
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
95.90267983074753	85.21650211565586	74.91255289139633	73.69025906147775	69.43073246490985	83.08131162734313
43.693251533742334	29.998047964305634	1.9414389291689906	58.02444956690602	40.61718151230187	17.19138442127015
107.07686882933709	86.1953455571227	59.05289139633286	77.3817703268171	68.81862718778805	70.8489375761816
76.94251734390485	115.2834489593657	104.19177403369673	77.83726554064157	81.78614292789716	80.47567571809462
77.82656095143706	87.51783944499505	113.19078295341923	82.86446148603254	82.57820229000477	84.79044754176307
76.08721506442022	86.97224975222993	112.18434093161545	84.18555962297236	84.10649263913312	85.30234058223404
99.19855832241153	97.52708606378332	99.38422892092618	86.88429322139442	78.05533869032952	82.43851401840205
65.92910915934755	76.3293601003764	103.99372647427853	74.99331207878758	74.95608955463206	78.37541135416112
0.0	0.0	0.0	0.0	0.0	0.0
57.72586015538291	59.62874583795782	62.09544950055494	93.88631805859549	96.39296719020686	100.07295225412142
73.02321204516937	83.60351317440401	109.9792973651192	80.64292369765529	80.50268440206611	82.32295674680553
112.82457879088206	121.04707631318136	143.55847373637263	100.54916084545638	96.52219155567661	88.65048574287412
25.11777150916784	27.14456981664316	28.91114245416079	62.687435907873805	65.6007142621014	68.99769422339219
0.0	0.0	0.0	0.0	0.0	0.0
28.84747052111069	39.87523773297832	43.15823507036896	21.772203513354295	47.29202463961193	54.420912057368625
71.46170921198669	81.71087680355161	109.2103218645949	78.99884044280162	78.76702594804944	81.72830414318284
120.86951066499371	100.35319949811793	73.73400250941029	84.28102025541577	78.83117353006408	82.36266930790433
119.9694783573807	125.11598224195339	120.75249722530522	79.3677545787677	81.22942925701453	81.42098712342121
57.68617771509168	100.58744710860367	87.73413258110014	56.706313836932196	73.87072560862909	71.01716536964132
43.28583379810374	29.825432236475184	1.8694924707194647	57.04351530311179	39.950061969424496	16.437436717563962
113.86126526082131	97.92175360710323	77.33129855715872	85.66337506212304	79.7086187987117	84.08054385545154
66.92563817980022	79.24972253052164	108.04772475027747	72.43052484836178	73.26024197927529	77.48681422923475
42.808546059933406	43.1354051054384	44.01775804661487	84.49070162866467	84.55127676396351	84.90913545005611
55.96110414052697	67.56900878293601	97.1888331242158	62.81185978197278	63.98934837762373	71.33675312957563
41.33296337402886	42.94284128745838	45.67591564927858	82.59576966448184	83.40578870622429	85.83147134482894
78.15260821309656	118.5826859045505	104.67980022197558	74.58548058329418	79.61405300618198	79.06110480768537
51.0543018335684	64.45698166431593	94.31805359661494	54.61153245664249	59.51259408428953	72.09390697562328
113.01442910915934	118.3996235884567	113.33626097867	79.27985415515275	81.18863840545572	80.2879297985673
24.385102664919177	25.22608125819135	30.918741808650065	33.47797168333364	35.4386880810941	37.538999007337345
46.41509433962264	51.39567147613763	57.90399556048835	81.99016450256447	85.64660013362604	93.19999973572511
124.16005946481664	128.08572844400396	123.3800792864222	86.68638238145013	87.84339996963666	87.53009245865827
118.86015538290788	104.49223085460599	83.70865704772476	82.82188328125197	81.29902052763292	90.61967591601913
69.08879023307436	81.2219755826859	109.54772475027747	73.51305800169558	75.22941313286054	79.59966562651633
71.74694783573807	81.50998890122086	107.18312985571588	81.76489199421937	81.44781160748984	83.39417908322727
116.53764115432872	94.86762860727728	66.56461731493098	80.3214301821507	73.85551304098522	78.03465692604938
80.23776662484316	116.93161856963613	107.68381430363864	77.71434069295556	82.06004146681755	83.94455301826336
38.26850690087829	42.28230865746549	45.771016311166875	77.30834593185403	82.25575594380715	88.00816027007922
0.0	0.0	0.0	0.0	0.0	0.0
93.89912600145666	109.94282592862346	128.1707938820102	74.3064192349012	74.41060475758778	73.92734986556836
73.74139844617092	84.76248612652608	109.16481687014429	80.46201043359905	81.17110476423949	83.46960757137005
16.382044560943644	17.91655744866754	59.257536041939716	22.392887628726097	23.682829064906084	68.13459260683952
15.930902600713923	16.90770015298317	33.98725140234574	13.322924791068724	13.324209957754048	20.30094439521504
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
57.68758815232722	94.024682651622	90.06770098730607	45.93735080036011	60.48706943208441	59.28000957365852
16.710135430318918	18.448885976408913	60.067278287461775	23.074311305587884	25.01078203196089	69.23961231837603
123.98427260812582	133.6452599388379	144.6164263870686	72.76879919459135	68.62724976778834	87.62115427474436
86.74528301886792	121.10765815760267	110.0299667036626	85.94433995249459	87.33667844583944	88.48390180027853
119.7103218645949	125.08046614872364	120.35460599334074	80.2377806035873	81.60835838214932	81.0931501722985
30.763751763046542	33.73131170662906	36.997884344146684	68.25908835493617	71.83546977464168	77.37440796683316
34.30112923462986	37.0840652446675	41.7879548306148	71.3130016335525	73.35745801867637	78.7603783316141
0.0	0.0	0.0	0.0	0.0	0.0
55.94076163610719	66.75528913963329	94.73695345557122	62.46298212050126	64.83016809228621	72.94934620111347
36.80324400564175	39.10296191819464	41.096614950634695	77.76618650677472	80.3843331803295	83.48423566699591
38.03917839482693	26.81704069988589	40.80353746671739	28.817720214062664	34.78283437782397	53.44125802220985
42.775249722530525	43.11542730299667	44.05882352941177	84.4813121739042	84.54154614767457	84.93144641913719
105.28905735003295	133.02439024390242	148.5260382333553	75.07669446405666	68.10900031979827	74.37607860649298
58.64940239043824	71.33665338645417	100.20053120849933	64.17012831659883	68.43740811261064	77.0168805748202
123.26970033296338	102.5677025527192	74.55604883462819	80.50810110014697	76.39498185157468	81.44274402561341
60.89045264359072	41.15842525675162	41.86820083682009	41.38731717519047	48.42302623458115	50.607251338266124
98.2221769262128	117.67183041174073	138.17509172441908	71.17065185250279	69.5473508392463	66.87460291107993
60.52075141983399	67.18326780253386	84.890126692879	73.8078552990654	73.48872477407365	74.89328906803497
64.90214797136038	76.43357199681782	88.82617342879873	71.12435446519758	70.81264681745306	68.75692787192574
27.30372765310004	19.82464815519209	21.35355648535565	19.92249124639118	24.979604939099453	30.584211882112122
111.1165371809101	147.34850166481687	133.65482796892343	94.0483839135725	85.43983331600589	86.98264623061988
101.6645193260654	110.63082259663032	134.20465807730426	95.97390801986974	92.93779147184564	87.57125507645783
63.502820874471084	103.32369534555713	89.41607898448518	64.75880436199604	76.45940884925244	73.75599477631422
120.53829078801333	103.80355160932298	83.54994450610432	83.45494593536175	80.26516286150594	89.85926227829844
43.04958497160332	29.27457404980341	1.0122324159021407	58.19318571945512	39.293453712784874	7.926807420476783
27.305819703309243	19.824457968809433	21.349182198554583	19.9287349661751	24.97887648752757	30.563768621607586
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
18.739444655762647	12.692278432864207	37.00057055914797	12.906214643061674	15.802990858236152	44.917287998951345
